"subject" "activity" "measurement" "measurement_mean"
25 "SITTING" "tBodyGyro-mean()-X" -0.06787894443
25 "SITTING" "tBodyGyro-mean()-Y" -0.0463191019846154
25 "SITTING" "tBodyGyro-mean()-Z" 0.0888961790461539
25 "SITTING" "tBodyGyro-std()-X" -0.661011913144615
25 "SITTING" "tBodyGyro-std()-Y" -0.732236784153846
25 "SITTING" "tBodyGyro-std()-Z" -0.66295859212
25 "SITTING" "tBodyGyroJerk-mean()-X" -0.100316343569231
25 "SITTING" "tBodyGyroJerk-mean()-Y" -0.0413244908615385
25 "SITTING" "tBodyGyroJerk-mean()-Z" -0.0456979764169231
25 "SITTING" "tBodyGyroJerk-std()-X" -0.684071028076923
25 "SITTING" "tBodyGyroJerk-std()-Y" -0.800353281846154
25 "SITTING" "tBodyGyroJerk-std()-Z" -0.735473204107692
25 "SITTING" "tBodyGyroJerkMag-mean()" -0.754237115384615
25 "SITTING" "tBodyGyroJerkMag-std()" -0.784294877846154
25 "SITTING" "tBodyGyroMag-mean()" -0.598117046692308
25 "SITTING" "tBodyGyroMag-std()" -0.656447680046154
25 "SITTING" "tGravityAcc-mean()-X" 0.577588696153846
25 "SITTING" "tGravityAcc-mean()-Y" 0.0547559569230769
25 "SITTING" "tGravityAcc-mean()-Z" 0.204420331630769
25 "SITTING" "tGravityAcc-std()-X" -0.965011043692308
25 "SITTING" "tGravityAcc-std()-Y" -0.948627948107692
25 "SITTING" "tGravityAcc-std()-Z" -0.933308873092308
25 "SITTING" "tGravityAccMag-mean()" -0.534328425926154
25 "SITTING" "tGravityAccMag-std()" -0.583924434018462
25 "STANDING" "fBodyAcc-mean()-X" -0.698186819662162
25 "STANDING" "fBodyAcc-mean()-Y" -0.605962600945946
25 "STANDING" "fBodyAcc-mean()-Z" -0.701953792216216
25 "STANDING" "fBodyAcc-std()-X" -0.688095107054054
25 "STANDING" "fBodyAcc-std()-Y" -0.5916415444
25 "STANDING" "fBodyAcc-std()-Z" -0.663714530216216
25 "STANDING" "fBodyAccJerk-mean()-X" -0.735886226337838
25 "STANDING" "fBodyAccJerk-mean()-Y" -0.70331693727027
25 "STANDING" "fBodyAccJerk-mean()-Z" -0.768350560540541
25 "STANDING" "fBodyAccJerk-std()-X" -0.739865354189189
25 "STANDING" "fBodyAccJerk-std()-Y" -0.688062546297297
25 "STANDING" "fBodyAccJerk-std()-Z" -0.790919398783784
25 "STANDING" "fBodyAccMag-mean()" -0.6646101985
25 "STANDING" "fBodyAccMag-std()" -0.729056288378378
25 "STANDING" "fBodyBodyAccJerkMag-mean()" -0.707753487351351
25 "STANDING" "fBodyBodyAccJerkMag-std()" -0.712172373783784
25 "STANDING" "fBodyBodyGyroJerkMag-mean()" -0.79539757677027
25 "STANDING" "fBodyBodyGyroJerkMag-std()" -0.799921443156757
25 "STANDING" "fBodyBodyGyroMag-mean()" -0.709106468905405
25 "STANDING" "fBodyBodyGyroMag-std()" -0.720677958513513
25 "STANDING" "fBodyGyro-mean()-X" -0.705105283121622
25 "STANDING" "fBodyGyro-mean()-Y" -0.73840936942973
25 "STANDING" "fBodyGyro-mean()-Z" -0.699747295781081
25 "STANDING" "fBodyGyro-std()-X" -0.764090883310811
25 "STANDING" "fBodyGyro-std()-Y" -0.701433108621622
25 "STANDING" "fBodyGyro-std()-Z" -0.733556541918919
25 "STANDING" "tBodyAcc-mean()-X" 0.279004938378378
25 "STANDING" "tBodyAcc-mean()-Y" -0.0194067128932432
25 "STANDING" "tBodyAcc-mean()-Z" -0.113183991689189
25 "STANDING" "tBodyAcc-std()-X" -0.690438272783784
25 "STANDING" "tBodyAcc-std()-Y" -0.578046305409459
25 "STANDING" "tBodyAcc-std()-Z" -0.658744445245946
25 "STANDING" "tBodyAccJerk-mean()-X" 0.0926880109256757
25 "STANDING" "tBodyAccJerk-mean()-Y" 0.00329649191756757
25 "STANDING" "tBodyAccJerk-mean()-Z" -0.0177640553162297
25 "STANDING" "tBodyAccJerk-std()-X" -0.725583414364865
25 "STANDING" "tBodyAccJerk-std()-Y" -0.685621320851351
25 "STANDING" "tBodyAccJerk-std()-Z" -0.779920324954189
25 "STANDING" "tBodyAccJerkMag-mean()" -0.713643547905405
25 "STANDING" "tBodyAccJerkMag-std()" -0.708500899058108
25 "STANDING" "tBodyAccMag-mean()" -0.631121635195946
25 "STANDING" "tBodyAccMag-std()" -0.672812242445946
25 "STANDING" "tBodyGyro-mean()-X" -0.0344110859121622
25 "STANDING" "tBodyGyro-mean()-Y" -0.0818032541783784
25 "STANDING" "tBodyGyro-mean()-Z" 0.0808159234189189
25 "STANDING" "tBodyGyro-std()-X" -0.748437743513514
25 "STANDING" "tBodyGyro-std()-Y" -0.712017487905405
25 "STANDING" "tBodyGyro-std()-Z" -0.704470664527027
25 "STANDING" "tBodyGyroJerk-mean()-X" -0.0885425092027027
25 "STANDING" "tBodyGyroJerk-mean()-Y" -0.0314353307452703
25 "STANDING" "tBodyGyroJerk-mean()-Z" -0.0631555241813514
25 "STANDING" "tBodyGyroJerk-std()-X" -0.756209625
25 "STANDING" "tBodyGyroJerk-std()-Y" -0.798353094054054
25 "STANDING" "tBodyGyroJerk-std()-Z" -0.793882331081081
25 "STANDING" "tBodyGyroJerkMag-mean()" -0.784342674054054
25 "STANDING" "tBodyGyroJerkMag-std()" -0.790516582766757
25 "STANDING" "tBodyGyroMag-mean()" -0.64503236472973
25 "STANDING" "tBodyGyroMag-std()" -0.681720387864865
25 "STANDING" "tGravityAcc-mean()-X" 0.626894710675676
25 "STANDING" "tGravityAcc-mean()-Y" 0.0777072235405405
25 "STANDING" "tGravityAcc-mean()-Z" 0.163221693363514
25 "STANDING" "tGravityAcc-std()-X" -0.976757733513513
25 "STANDING" "tGravityAcc-std()-Y" -0.968947781351351
25 "STANDING" "tGravityAcc-std()-Z" -0.951060805
25 "STANDING" "tGravityAccMag-mean()" -0.631121635195946
25 "STANDING" "tGravityAccMag-std()" -0.672812242445946
25 "WALKING" "fBodyAcc-mean()-X" -0.608478705932432
25 "WALKING" "fBodyAcc-mean()-Y" -0.518786195463513
25 "WALKING" "fBodyAcc-mean()-Z" -0.747759215675676
25 "WALKING" "fBodyAcc-std()-X" -0.588111350531081
25 "WALKING" "fBodyAcc-std()-Y" -0.494361991778378
25 "WALKING" "fBodyAcc-std()-Z" -0.69983264
25 "WALKING" "fBodyAccJerk-mean()-X" -0.650552569891892
25 "WALKING" "fBodyAccJerk-mean()-Y" -0.613923571697297
25 "WALKING" "fBodyAccJerk-mean()-Z" -0.816102299189189
25 "WALKING" "fBodyAccJerk-std()-X" -0.643872317608108
25 "WALKING" "fBodyAccJerk-std()-Y" -0.575018409097297
25 "WALKING" "fBodyAccJerk-std()-Z" -0.844487493783784
25 "WALKING" "fBodyAccMag-mean()" -0.580243157189189
25 "WALKING" "fBodyAccMag-std()" -0.640146226554054
25 "WALKING" "fBodyBodyAccJerkMag-mean()" -0.618032806585135
25 "WALKING" "fBodyBodyAccJerkMag-std()" -0.628745805337838
25 "WALKING" "fBodyBodyGyroJerkMag-mean()" -0.792446243513514
25 "WALKING" "fBodyBodyGyroJerkMag-std()" -0.789284793378378
25 "WALKING" "fBodyBodyGyroMag-mean()" -0.700319011891892
25 "WALKING" "fBodyBodyGyroMag-std()" -0.699298373243243
25 "WALKING" "fBodyGyro-mean()-X" -0.646588216378378
25 "WALKING" "fBodyGyro-mean()-Y" -0.742330074594595
25 "WALKING" "fBodyGyro-mean()-Z" -0.616162274227973
25 "WALKING" "fBodyGyro-std()-X" -0.723240903040541
25 "WALKING" "fBodyGyro-std()-Y" -0.729892600675676
25 "WALKING" "fBodyGyro-std()-Z" -0.715032863108108
25 "WALKING" "tBodyAcc-mean()-X" 0.278862047567568
25 "WALKING" "tBodyAcc-mean()-Y" -0.0191443175327027
25 "WALKING" "tBodyAcc-mean()-Z" -0.114000438612459
25 "WALKING" "tBodyAcc-std()-X" -0.592849319986486
25 "WALKING" "tBodyAcc-std()-Y" -0.480454262971757
25 "WALKING" "tBodyAcc-std()-Z" -0.699783968243243
25 "WALKING" "tBodyAccJerk-mean()-X" 0.0830339302822973
25 "WALKING" "tBodyAccJerk-mean()-Y" 0.0100872654864865
25 "WALKING" "tBodyAccJerk-mean()-Z" -0.0164822981712973
25 "WALKING" "tBodyAccJerk-std()-X" -0.630954828594595
25 "WALKING" "tBodyAccJerk-std()-Y" -0.581816133259459
25 "WALKING" "tBodyAccJerk-std()-Z" -0.830966226621622
25 "WALKING" "tBodyAccJerkMag-mean()" -0.661254663743243
25 "WALKING" "tBodyAccJerkMag-std()" -0.621683943635135
25 "WALKING" "tBodyAccMag-mean()" -0.548769830312027
25 "WALKING" "tBodyAccMag-std()" -0.575619063177027
25 "WALKING" "tBodyGyro-mean()-X" -0.0141469223095946
25 "WALKING" "tBodyGyro-mean()-Y" -0.0973753847013513
25 "WALKING" "tBodyGyro-mean()-Z" 0.0949143854727027
25 "WALKING" "tBodyGyro-std()-X" -0.702700015932432
25 "WALKING" "tBodyGyro-std()-Y" -0.732797570540541
25 "WALKING" "tBodyGyro-std()-Z" -0.665475660891892
25 "WALKING" "tBodyGyroJerk-mean()-X" -0.0798439357233784
25 "WALKING" "tBodyGyroJerk-mean()-Y" -0.0490804154562162
25 "WALKING" "tBodyGyroJerk-mean()-Z" -0.0556844031878378
25 "WALKING" "tBodyGyroJerk-std()-X" -0.707922571891892
25 "WALKING" "tBodyGyroJerk-std()-Y" -0.808826367432432
25 "WALKING" "tBodyGyroJerk-std()-Z" -0.669184613268919
25 "WALKING" "tBodyGyroJerkMag-mean()" -0.756398207972973
25 "WALKING" "tBodyGyroJerkMag-std()" -0.784309524054054
25 "WALKING" "tBodyGyroMag-mean()" -0.625497430891892
25 "WALKING" "tBodyGyroMag-std()" -0.661893774444595
25 "WALKING" "tGravityAcc-mean()-X" 0.749028361081081
25 "WALKING" "tGravityAcc-mean()-Y" -0.0326877487743243
25 "WALKING" "tGravityAcc-mean()-Z" 0.0429405864540541
25 "WALKING" "tGravityAcc-std()-X" -0.963827931756757
25 "WALKING" "tGravityAcc-std()-Y" -0.947697800540541
25 "WALKING" "tGravityAcc-std()-Z" -0.927326517432432
25 "WALKING" "tGravityAccMag-mean()" -0.548769830312027
25 "WALKING" "tGravityAccMag-std()" -0.575619063177027
25 "WALKING_DOWNSTAIRS" "fBodyAcc-mean()-X" -0.642599823322414
25 "WALKING_DOWNSTAIRS" "fBodyAcc-mean()-Y" -0.570654438827586
25 "WALKING_DOWNSTAIRS" "fBodyAcc-mean()-Z" -0.63006201337931
25 "WALKING_DOWNSTAIRS" "fBodyAcc-std()-X" -0.599736803719828
25 "WALKING_DOWNSTAIRS" "fBodyAcc-std()-Y" -0.533844681443103
25 "WALKING_DOWNSTAIRS" "fBodyAcc-std()-Z" -0.543709638712069
25 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-X" -0.691736821843103
25 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-Y" -0.674504735206897
25 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-Z" -0.74185114
25 "WALKING_DOWNSTAIRS" "fBodyAccJerk-std()-X" -0.689597073541034
25 "WALKING_DOWNSTAIRS" "fBodyAccJerk-std()-Y" -0.6702163175
25 "WALKING_DOWNSTAIRS" "fBodyAccJerk-std()-Z" -0.784566068448276
25 "WALKING_DOWNSTAIRS" "fBodyAccMag-mean()" -0.57443535212069
25 "WALKING_DOWNSTAIRS" "fBodyAccMag-std()" -0.63058588987931
25 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag-mean()" -0.656006456799138
25 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag-std()" -0.675604336724138
25 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag-mean()" -0.83179635362069
25 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag-std()" -0.846979945344828
25 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag-mean()" -0.729342807474138
25 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag-std()" -0.670786938344828
25 "WALKING_DOWNSTAIRS" "fBodyGyro-mean()-X" -0.736973752224138
25 "WALKING_DOWNSTAIRS" "fBodyGyro-mean()-Y" -0.742128306155172
25 "WALKING_DOWNSTAIRS" "fBodyGyro-mean()-Z" -0.625490113982759
25 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-X" -0.741730119137931
25 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-Y" -0.676279236515517
25 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-Z" -0.622608542482759
25 "WALKING_DOWNSTAIRS" "tBodyAcc-mean()-X" 0.284037401896552
25 "WALKING_DOWNSTAIRS" "tBodyAcc-mean()-Y" -0.01720868775
25 "WALKING_DOWNSTAIRS" "tBodyAcc-mean()-Z" -0.110095591293103
25 "WALKING_DOWNSTAIRS" "tBodyAcc-std()-X" -0.610737542137931
25 "WALKING_DOWNSTAIRS" "tBodyAcc-std()-Y" -0.525190357459828
25 "WALKING_DOWNSTAIRS" "tBodyAcc-std()-Z" -0.549389003431034
25 "WALKING_DOWNSTAIRS" "tBodyAccJerk-mean()-X" 0.0508370991862069
25 "WALKING_DOWNSTAIRS" "tBodyAccJerk-mean()-Y" 0.0387038787358621
25 "WALKING_DOWNSTAIRS" "tBodyAccJerk-mean()-Z" -0.00650960048137931
25 "WALKING_DOWNSTAIRS" "tBodyAccJerk-std()-X" -0.676399036965517
25 "WALKING_DOWNSTAIRS" "tBodyAccJerk-std()-Y" -0.661321100582586
25 "WALKING_DOWNSTAIRS" "tBodyAccJerk-std()-Z" -0.763876175172414
25 "WALKING_DOWNSTAIRS" "tBodyAccJerkMag-mean()" -0.682206722655172
25 "WALKING_DOWNSTAIRS" "tBodyAccJerkMag-std()" -0.663244662017241
25 "WALKING_DOWNSTAIRS" "tBodyAccMag-mean()" -0.545234803155172
25 "WALKING_DOWNSTAIRS" "tBodyAccMag-std()" -0.567182997137931
25 "WALKING_DOWNSTAIRS" "tBodyGyro-mean()-X" -0.00744384555
25 "WALKING_DOWNSTAIRS" "tBodyGyro-mean()-Y" -0.0567737544227586
25 "WALKING_DOWNSTAIRS" "tBodyGyro-mean()-Z" 0.0549504053965517
25 "WALKING_DOWNSTAIRS" "tBodyGyro-std()-X" -0.737559173448276
25 "WALKING_DOWNSTAIRS" "tBodyGyro-std()-Y" -0.696860981246552
25 "WALKING_DOWNSTAIRS" "tBodyGyro-std()-Z" -0.592165788413793
25 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-mean()-X" -0.100603608701724
25 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-mean()-Y" -0.0374806574239655
25 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-mean()-Z" -0.0387363090724138
25 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-std()-X" -0.813930209137931
25 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-std()-Y" -0.834859436724138
25 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-std()-Z" -0.761234415482759
25 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag-mean()" -0.809897385862069
25 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag-std()" -0.833081898965517
25 "WALKING_DOWNSTAIRS" "tBodyGyroMag-mean()" -0.592706757431035
25 "WALKING_DOWNSTAIRS" "tBodyGyroMag-std()" -0.65648266737931
25 "WALKING_DOWNSTAIRS" "tGravityAcc-mean()-X" 0.641683323517241
25 "WALKING_DOWNSTAIRS" "tGravityAcc-mean()-Y" -0.0219224747068965
25 "WALKING_DOWNSTAIRS" "tGravityAcc-mean()-Z" -0.126526956931034
25 "WALKING_DOWNSTAIRS" "tGravityAcc-std()-X" -0.975774617931034
25 "WALKING_DOWNSTAIRS" "tGravityAcc-std()-Y" -0.963452438103448
25 "WALKING_DOWNSTAIRS" "tGravityAcc-std()-Z" -0.952079198275862
25 "WALKING_DOWNSTAIRS" "tGravityAccMag-mean()" -0.545234803155172
25 "WALKING_DOWNSTAIRS" "tGravityAccMag-std()" -0.567182997137931
25 "WALKING_UPSTAIRS" "fBodyAcc-mean()-X" -0.650788052461538
25 "WALKING_UPSTAIRS" "fBodyAcc-mean()-Y" -0.538884966807692
25 "WALKING_UPSTAIRS" "fBodyAcc-mean()-Z" -0.689872823569231
25 "WALKING_UPSTAIRS" "fBodyAcc-std()-X" -0.615914717372308
25 "WALKING_UPSTAIRS" "fBodyAcc-std()-Y" -0.523142482478462
25 "WALKING_UPSTAIRS" "fBodyAcc-std()-Z" -0.6294579778
25 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-X" -0.688554533095385
25 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-Y" -0.634499609361538
25 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-Z" -0.768911802430769
25 "WALKING_UPSTAIRS" "fBodyAccJerk-std()-X" -0.689952202661538
25 "WALKING_UPSTAIRS" "fBodyAccJerk-std()-Y" -0.598849645898462
25 "WALKING_UPSTAIRS" "fBodyAccJerk-std()-Z" -0.799314312246154
25 "WALKING_UPSTAIRS" "fBodyAccMag-mean()" -0.604276255492308
25 "WALKING_UPSTAIRS" "fBodyAccMag-std()" -0.683851633676923
25 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag-mean()" -0.647738979316923
25 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag-std()" -0.695878947676923
25 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag-mean()" -0.814710194615385
25 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag-std()" -0.839361381692308
25 "WALKING_UPSTAIRS" "fBodyBodyGyroMag-mean()" -0.732533519153846
25 "WALKING_UPSTAIRS" "fBodyBodyGyroMag-std()" -0.722919238076923
25 "WALKING_UPSTAIRS" "fBodyGyro-mean()-X" -0.709748525184615
25 "WALKING_UPSTAIRS" "fBodyGyro-mean()-Y" -0.733052747246154
25 "WALKING_UPSTAIRS" "fBodyGyro-mean()-Z" -0.691093792615385
25 "WALKING_UPSTAIRS" "fBodyGyro-std()-X" -0.760450251446154
25 "WALKING_UPSTAIRS" "fBodyGyro-std()-Y" -0.688760131969231
25 "WALKING_UPSTAIRS" "fBodyGyro-std()-Z" -0.719051711307692
25 "WALKING_UPSTAIRS" "tBodyAcc-mean()-X" 0.264269420261538
25 "WALKING_UPSTAIRS" "tBodyAcc-mean()-Y" -0.0204558024072308
25 "WALKING_UPSTAIRS" "tBodyAcc-mean()-Z" -0.0998248761846154
25 "WALKING_UPSTAIRS" "tBodyAcc-std()-X" -0.624583548384615
25 "WALKING_UPSTAIRS" "tBodyAcc-std()-Y" -0.507215293538462
25 "WALKING_UPSTAIRS" "tBodyAcc-std()-Z" -0.6306833194
25 "WALKING_UPSTAIRS" "tBodyAccJerk-mean()-X" 0.0760533822153846
25 "WALKING_UPSTAIRS" "tBodyAccJerk-mean()-Y" 0.00276279621846154
25 "WALKING_UPSTAIRS" "tBodyAccJerk-mean()-Z" -0.0243422896389231
25 "WALKING_UPSTAIRS" "tBodyAccJerk-std()-X" -0.674825646415385
25 "WALKING_UPSTAIRS" "tBodyAccJerk-std()-Y" -0.604468243092308
25 "WALKING_UPSTAIRS" "tBodyAccJerk-std()-Z" -0.784899173169231
25 "WALKING_UPSTAIRS" "tBodyAccJerkMag-mean()" -0.665405792246154
25 "WALKING_UPSTAIRS" "tBodyAccJerkMag-std()" -0.667021328492308
25 "WALKING_UPSTAIRS" "tBodyAccMag-mean()" -0.564274926324615
25 "WALKING_UPSTAIRS" "tBodyAccMag-std()" -0.615482977164615
25 "WALKING_UPSTAIRS" "tBodyGyro-mean()-X" -0.00161835324123077
25 "WALKING_UPSTAIRS" "tBodyGyro-mean()-Y" -0.0859985769830769
25 "WALKING_UPSTAIRS" "tBodyGyro-mean()-Z" 0.109556174523077
25 "WALKING_UPSTAIRS" "tBodyGyro-std()-X" -0.746965356923077
25 "WALKING_UPSTAIRS" "tBodyGyro-std()-Y" -0.702039214892308
25 "WALKING_UPSTAIRS" "tBodyGyro-std()-Z" -0.690134762001538
25 "WALKING_UPSTAIRS" "tBodyGyroJerk-mean()-X" -0.125249491784615
25 "WALKING_UPSTAIRS" "tBodyGyroJerk-mean()-Y" -0.0688287748323077
25 "WALKING_UPSTAIRS" "tBodyGyroJerk-mean()-Z" -0.0787657171476923
25 "WALKING_UPSTAIRS" "tBodyGyroJerk-std()-X" -0.771931569815385
25 "WALKING_UPSTAIRS" "tBodyGyroJerk-std()-Y" -0.807216409753846
25 "WALKING_UPSTAIRS" "tBodyGyroJerk-std()-Z" -0.783439394769231
25 "WALKING_UPSTAIRS" "tBodyGyroJerkMag-mean()" -0.788819136892308
25 "WALKING_UPSTAIRS" "tBodyGyroJerkMag-std()" -0.819649907230769
25 "WALKING_UPSTAIRS" "tBodyGyroMag-mean()" -0.623312620178462
25 "WALKING_UPSTAIRS" "tBodyGyroMag-std()" -0.694764679338462
25 "WALKING_UPSTAIRS" "tGravityAcc-mean()-X" 0.663411444153846
25 "WALKING_UPSTAIRS" "tGravityAcc-mean()-Y" 0.00780580238461538
25 "WALKING_UPSTAIRS" "tGravityAcc-mean()-Z" 0.186016346818462
25 "WALKING_UPSTAIRS" "tGravityAcc-std()-X" -0.938331891323077
25 "WALKING_UPSTAIRS" "tGravityAcc-std()-Y" -0.950518732615385
25 "WALKING_UPSTAIRS" "tGravityAcc-std()-Z" -0.933664359876923
25 "WALKING_UPSTAIRS" "tGravityAccMag-mean()" -0.564274926324615
25 "WALKING_UPSTAIRS" "tGravityAccMag-std()" -0.615482977164615
26 "LAYING" "fBodyAcc-mean()-X" -0.802689833947368
26 "LAYING" "fBodyAcc-mean()-Y" -0.778319553085526
26 "LAYING" "fBodyAcc-mean()-Z" -0.821128296052632
26 "LAYING" "fBodyAcc-std()-X" -0.78164640268421
26 "LAYING" "fBodyAcc-std()-Y" -0.749779960368421
26 "LAYING" "fBodyAcc-std()-Z" -0.720595975171053
26 "LAYING" "fBodyAccJerk-mean()-X" -0.825272869078947
26 "LAYING" "fBodyAccJerk-mean()-Y" -0.8336668825
26 "LAYING" "fBodyAccJerk-mean()-Z" -0.887539510921053
26 "LAYING" "fBodyAccJerk-std()-X" -0.824358087671053
26 "LAYING" "fBodyAccJerk-std()-Y" -0.834073941184211
26 "LAYING" "fBodyAccJerk-std()-Z" -0.90560791631579
26 "LAYING" "fBodyAccMag-mean()" -0.788894868705263
26 "LAYING" "fBodyAccMag-std()" -0.809326851368421
26 "LAYING" "fBodyBodyAccJerkMag-mean()" -0.817760767657895
26 "LAYING" "fBodyBodyAccJerkMag-std()" -0.826710510394737
26 "LAYING" "fBodyBodyGyroJerkMag-mean()" -0.909219741973684
26 "LAYING" "fBodyBodyGyroJerkMag-std()" -0.921876538289474
26 "LAYING" "fBodyBodyGyroMag-mean()" -0.847473188289474
26 "LAYING" "fBodyBodyGyroMag-std()" -0.796261316565789
26 "LAYING" "fBodyGyro-mean()-X" -0.830798627038158
26 "LAYING" "fBodyGyro-mean()-Y" -0.850310990789474
26 "LAYING" "fBodyGyro-mean()-Z" -0.807336716052632
26 "LAYING" "fBodyGyro-std()-X" -0.852330231618421
26 "LAYING" "fBodyGyro-std()-Y" -0.765249442723684
26 "LAYING" "fBodyGyro-std()-Z" -0.795780150184211
26 "LAYING" "tBodyAcc-mean()-X" 0.279581934342105
26 "LAYING" "tBodyAcc-mean()-Y" -0.0186908391013158
26 "LAYING" "tBodyAcc-mean()-Z" -0.115256486236842
26 "LAYING" "tBodyAcc-std()-X" -0.786973556298684
26 "LAYING" "tBodyAcc-std()-Y" -0.748571549872368
26 "LAYING" "tBodyAcc-std()-Z" -0.739343356381579
26 "LAYING" "tBodyAccJerk-mean()-X" 0.0782041604592105
26 "LAYING" "tBodyAccJerk-mean()-Y" 0.00898479453447368
26 "LAYING" "tBodyAccJerk-mean()-Z" -0.0158905234339474
26 "LAYING" "tBodyAccJerk-std()-X" -0.816735856723684
26 "LAYING" "tBodyAccJerk-std()-Y" -0.82813670631579
26 "LAYING" "tBodyAccJerk-std()-Z" -0.897195728421053
26 "LAYING" "tBodyAccJerkMag-mean()" -0.836079503026316
26 "LAYING" "tBodyAccJerkMag-std()" -0.821278997763158
26 "LAYING" "tBodyAccMag-mean()" -0.749925205394737
26 "LAYING" "tBodyAccMag-std()" -0.780227753973684
26 "LAYING" "tBodyGyro-mean()-X" -0.0348983100536842
26 "LAYING" "tBodyGyro-mean()-Y" -0.0737777323360526
26 "LAYING" "tBodyGyro-mean()-Z" 0.0823670878894737
26 "LAYING" "tBodyGyro-std()-X" -0.846159168848684
26 "LAYING" "tBodyGyro-std()-Y" -0.790420916978947
26 "LAYING" "tBodyGyro-std()-Z" -0.782455193447368
26 "LAYING" "tBodyGyroJerk-mean()-X" -0.102679200565789
26 "LAYING" "tBodyGyroJerk-mean()-Y" -0.0232962947421053
26 "LAYING" "tBodyGyroJerk-mean()-Z" -0.0504484986105263
26 "LAYING" "tBodyGyroJerk-std()-X" -0.879663218421053
26 "LAYING" "tBodyGyroJerk-std()-Y" -0.915808501842105
26 "LAYING" "tBodyGyroJerk-std()-Z" -0.886019755
26 "LAYING" "tBodyGyroJerkMag-mean()" -0.900082288157895
26 "LAYING" "tBodyGyroJerkMag-std()" -0.911938051315789
26 "LAYING" "tBodyGyroMag-mean()" -0.747366546907895
26 "LAYING" "tBodyGyroMag-std()" -0.793232219276316
26 "LAYING" "tGravityAcc-mean()-X" 0.862145253684211
26 "LAYING" "tGravityAcc-mean()-Y" 0.00527057953739474
26 "LAYING" "tGravityAcc-mean()-Z" 0.161737048605263
26 "LAYING" "tGravityAcc-std()-X" -0.983791100921053
26 "LAYING" "tGravityAcc-std()-Y" -0.974033670789474
26 "LAYING" "tGravityAcc-std()-Z" -0.964830353421053
26 "LAYING" "tGravityAccMag-mean()" -0.749925205394737
26 "LAYING" "tGravityAccMag-std()" -0.780227753973684
26 "SITTING" "fBodyAcc-mean()-X" -0.678664518671795
26 "SITTING" "fBodyAcc-mean()-Y" -0.638365908298718
26 "SITTING" "fBodyAcc-mean()-Z" -0.738664377782051
26 "SITTING" "fBodyAcc-std()-X" -0.626874561889744
26 "SITTING" "fBodyAcc-std()-Y" -0.619224779551282
26 "SITTING" "fBodyAcc-std()-Z" -0.683406826115385
26 "SITTING" "fBodyAccJerk-mean()-X" -0.733011657119231
26 "SITTING" "fBodyAccJerk-mean()-Y" -0.722788347807692
26 "SITTING" "fBodyAccJerk-mean()-Z" -0.814019503461539
26 "SITTING" "fBodyAccJerk-std()-X" -0.704677005858974
26 "SITTING" "fBodyAccJerk-std()-Y" -0.696351825717949
26 "SITTING" "fBodyAccJerk-std()-Z" -0.835148942307692
26 "SITTING" "fBodyAccMag-mean()" -0.661468166628205
26 "SITTING" "fBodyAccMag-std()" -0.701162932641026
26 "SITTING" "fBodyBodyAccJerkMag-mean()" -0.718949790448718
26 "SITTING" "fBodyBodyAccJerkMag-std()" -0.719009353858974
26 "SITTING" "fBodyBodyGyroJerkMag-mean()" -0.834516195128205
26 "SITTING" "fBodyBodyGyroJerkMag-std()" -0.844674638846154
26 "SITTING" "fBodyBodyGyroMag-mean()" -0.77553041855641
26 "SITTING" "fBodyBodyGyroMag-std()" -0.77739156075641
26 "SITTING" "fBodyGyro-mean()-X" -0.742392588705128
26 "SITTING" "fBodyGyro-mean()-Y" -0.782447503333333
26 "SITTING" "fBodyGyro-mean()-Z" -0.752946718205128
26 "SITTING" "fBodyGyro-std()-X" -0.785074385205128
26 "SITTING" "fBodyGyro-std()-Y" -0.774286400769231
26 "SITTING" "fBodyGyro-std()-Z" -0.762356304115385
26 "SITTING" "tBodyAcc-mean()-X" 0.264597618871795
